price,signals,cash,positions,wealth
182.79,1,817.21,182.79,1000.0
182.77,1,634.44,365.54,999.98
182.68,0,634.44,365.36,999.8000000000001
182.71,-1,817.1500000000001,182.71,999.8600000000001
182.65,1,634.5000000000001,365.3,999.8000000000002
182.65,1,451.85000000000014,547.95,999.8000000000002
182.63,-1,634.4800000000001,365.26,999.7400000000001
182.64,0,634.4800000000001,365.28,999.7600000000001
182.63,1,451.85000000000014,547.89,999.7400000000001
182.65,1,269.20000000000016,730.6,999.8000000000002
182.74,1,86.46000000000015,913.7,1000.1600000000002
182.69,0,86.46000000000015,913.45,999.9100000000002
182.71,-1,269.1700000000002,730.84,1000.0100000000002
182.6,1,86.57000000000019,913.0,999.5700000000002
182.63,0,86.57000000000019,913.15,999.7200000000001
182.7,0,86.57000000000019,913.5,1000.0700000000002
182.64,0,86.57000000000019,913.1999999999999,999.7700000000001
182.61,0,86.57000000000019,913.0500000000001,999.6200000000002
182.67,0,86.57000000000019,913.3499999999999,999.9200000000001
182.71,-1,269.2800000000002,730.84,1000.1200000000002
182.68,-1,451.9600000000002,548.04,1000.0000000000002
182.66,-1,634.6200000000002,365.32,999.9400000000003
182.66,-1,817.2800000000002,182.66,999.9400000000002
182.65,-1,999.9300000000002,0.0,999.9300000000002
182.71,1,817.2200000000001,182.71,999.9300000000002
182.67,1,634.5500000000002,365.34,999.8900000000001
182.64,1,451.9100000000002,547.92,999.8300000000002
182.68,1,269.2300000000002,730.72,999.9500000000003
182.66,1,86.57000000000019,913.3,999.8700000000001
182.7,-1,269.2700000000002,730.8,1000.0700000000002
182.7,1,86.57000000000022,913.5,1000.0700000000002
182.73,0,86.57000000000022,913.65,1000.2200000000003
182.84,-1,269.4100000000002,731.36,1000.7700000000002
182.86,1,86.55000000000018,914.3000000000001,1000.8500000000003
182.91,0,86.55000000000018,914.55,1001.1000000000001
183.09,0,86.55000000000018,915.45,1002.0000000000002
183.07,-1,269.6200000000002,732.28,1001.9000000000001
183.05,0,269.6200000000002,732.2,1001.8200000000002
183.06,0,269.6200000000002,732.24,1001.8600000000001
183.11,1,86.51000000000016,915.5500000000001,1002.0600000000002
183.12,0,86.51000000000016,915.6,1002.1100000000001
183.1,0,86.51000000000016,915.5,1002.0100000000002
183.1,0,86.51000000000016,915.5,1002.0100000000002
183.08,0,86.51000000000016,915.4000000000001,1001.9100000000003
183.08,0,86.51000000000016,915.4000000000001,1001.9100000000003
183.13,0,86.51000000000016,915.65,1002.1600000000001
183.19,-1,269.70000000000016,732.76,1002.4600000000002
183.22,1,86.48000000000016,916.1,1002.5800000000002
183.16,0,86.48000000000016,915.8,1002.2800000000001
183.13,-1,269.6100000000001,732.52,1002.1300000000001
183.15,-1,452.7600000000001,549.45,1002.2100000000002
183.19,1,269.5700000000001,732.76,1002.3300000000002
183.18,-1,452.7500000000001,549.54,1002.2900000000001
183.24,-1,635.9900000000001,366.48,1002.4700000000001
183.22,-1,819.2100000000002,183.22,1002.4300000000002
183.2,-1,1002.4100000000001,0.0,1002.4100000000001
183.2,1,819.21,183.2,1002.4100000000001
183.22,1,635.99,366.44,1002.4300000000001
183.19,1,452.8,549.5699999999999,1002.3699999999999
183.18,0,452.8,549.54,1002.3399999999999
183.2,0,452.8,549.5999999999999,1002.3999999999999
183.19,1,269.61,732.76,1002.37
183.16,-1,452.77,549.48,1002.25
183.15,-1,635.92,366.3,1002.22
183.16,1,452.76,549.48,1002.24
183.1,1,269.65999999999997,732.4,1002.06
