price,signals,cash,positions,wealth
430.25,1,139.83999999999992,860.5,1000.3399999999999
430.19,0,139.83999999999992,860.38,1000.2199999999999
430.22,0,139.83999999999992,860.44,1000.28
430.22,0,139.83999999999992,860.44,1000.28
430.14,0,139.83999999999992,860.28,1000.1199999999999
430.12,0,139.83999999999992,860.24,1000.0799999999999
430.11,0,139.83999999999992,860.22,1000.06
430.13,0,139.83999999999992,860.26,1000.0999999999999
430.11,0,139.83999999999992,860.22,1000.06
430.14,0,139.83999999999992,860.28,1000.1199999999999
430.04,-1,569.8799999999999,430.04,999.9199999999998
429.92,1,139.95999999999987,859.84,999.8
429.9,0,139.95999999999987,859.8,999.7599999999998
430.04,0,139.95999999999987,860.08,1000.04
430.05,-1,570.0099999999999,430.05,1000.06
430.08,0,570.0099999999999,430.08,1000.0899999999999
429.95,0,570.0099999999999,429.95,999.9599999999998
429.82,0,570.0099999999999,429.82,999.8299999999999
429.88,1,140.12999999999988,859.76,999.8899999999999
429.82,0,140.12999999999988,859.64,999.7699999999999
429.88,0,140.12999999999988,859.76,999.8899999999999
429.81,0,140.12999999999988,859.62,999.7499999999999
429.6,0,140.12999999999988,859.2,999.3299999999999
429.58,-1,569.7099999999998,429.58,999.2899999999997
429.7,-1,999.4099999999999,0.0,999.4099999999999
429.67,0,999.4099999999999,0.0,999.4099999999999
429.7,0,999.4099999999999,0.0,999.4099999999999
429.66,1,569.7499999999998,429.66,999.4099999999999
429.7,0,569.7499999999998,429.7,999.4499999999998
429.71,-1,999.4599999999998,0.0,999.4599999999998
429.63,0,999.4599999999998,0.0,999.4599999999998
429.72,0,999.4599999999998,0.0,999.4599999999998
429.72,0,999.4599999999998,0.0,999.4599999999998
429.85,0,999.4599999999998,0.0,999.4599999999998
429.9,0,999.4599999999998,0.0,999.4599999999998
429.88,1,569.5799999999998,429.88,999.4599999999998
429.83,-1,999.4099999999999,0.0,999.4099999999999
429.75,1,569.6599999999999,429.75,999.4099999999999
429.78,-1,999.4399999999998,0.0,999.4399999999998
429.79,0,999.4399999999998,0.0,999.4399999999998
429.57,1,569.8699999999999,429.57,999.4399999999998
429.44,1,140.4299999999999,858.88,999.31
429.5,0,140.4299999999999,859.0,999.4299999999998
429.53,-1,569.9599999999998,429.53,999.4899999999998
429.49,0,569.9599999999998,429.49,999.4499999999998
429.47,-1,999.4299999999998,0.0,999.4299999999998
429.56,0,999.4299999999998,0.0,999.4299999999998
429.56,0,999.4299999999998,0.0,999.4299999999998
429.55,0,999.4299999999998,0.0,999.4299999999998
429.49,0,999.4299999999998,0.0,999.4299999999998
429.55,0,999.4299999999998,0.0,999.4299999999998
429.58,0,999.4299999999998,0.0,999.4299999999998
429.5,0,999.4299999999998,0.0,999.4299999999998
429.49,1,569.9399999999998,429.49,999.4299999999998
429.56,-1,999.4999999999998,0.0,999.4999999999998
429.5,0,999.4999999999998,0.0,999.4999999999998
429.48,0,999.4999999999998,0.0,999.4999999999998
429.57,0,999.4999999999998,0.0,999.4999999999998
429.57,1,569.9299999999998,429.57,999.4999999999998
429.57,1,140.35999999999984,859.14,999.4999999999998
429.62,0,140.35999999999984,859.24,999.5999999999999
429.62,0,140.35999999999984,859.24,999.5999999999999
429.6,0,140.35999999999984,859.2,999.56
429.5,0,140.35999999999984,859.0,999.3599999999999
429.63,0,140.35999999999984,859.26,999.6199999999999
429.65,-1,570.0099999999998,429.65,999.6599999999997
429.56,0,570.0099999999998,429.56,999.5699999999997
429.49,0,570.0099999999998,429.49,999.4999999999998
429.48,-1,999.4899999999998,0.0,999.4899999999998
429.53,0,999.4899999999998,0.0,999.4899999999998
429.61,0,999.4899999999998,0.0,999.4899999999998
429.62,0,999.4899999999998,0.0,999.4899999999998
429.53,0,999.4899999999998,0.0,999.4899999999998
429.61,0,999.4899999999998,0.0,999.4899999999998
429.7,0,999.4899999999998,0.0,999.4899999999998
429.63,0,999.4899999999998,0.0,999.4899999999998
429.7,0,999.4899999999998,0.0,999.4899999999998
429.7,0,999.4899999999998,0.0,999.4899999999998
429.67,1,569.8199999999997,429.67,999.4899999999998
429.67,-1,999.4899999999998,0.0,999.4899999999998
429.68,1,569.8099999999997,429.68,999.4899999999998
429.74,1,140.0699999999997,859.48,999.5499999999997
429.7,-1,569.7699999999998,429.7,999.4699999999998
429.64,1,140.12999999999977,859.28,999.4099999999997
429.63,0,140.12999999999977,859.26,999.3899999999998
429.61,0,140.12999999999977,859.22,999.3499999999998
429.62,0,140.12999999999977,859.24,999.3699999999998
429.55,0,140.12999999999977,859.1,999.2299999999998
429.63,-1,569.7599999999998,429.63,999.3899999999998
429.56,0,569.7599999999998,429.56,999.3199999999997
429.57,0,569.7599999999998,429.57,999.3299999999997
429.52,-1,999.2799999999997,0.0,999.2799999999997
429.5,0,999.2799999999997,0.0,999.2799999999997
429.58,0,999.2799999999997,0.0,999.2799999999997
429.55,0,999.2799999999997,0.0,999.2799999999997
429.62,1,569.6599999999997,429.62,999.2799999999997
429.68,-1,999.3399999999997,0.0,999.3399999999997
429.75,0,999.3399999999997,0.0,999.3399999999997
429.74,0,999.3399999999997,0.0,999.3399999999997
429.89,0,999.3399999999997,0.0,999.3399999999997
429.83,0,999.3399999999997,0.0,999.3399999999997
429.82,0,999.3399999999997,0.0,999.3399999999997
429.8,0,999.3399999999997,0.0,999.3399999999997
429.71,1,569.6299999999997,429.71,999.3399999999997
429.71,1,139.91999999999967,859.42,999.3399999999997
429.8,0,139.91999999999967,859.6,999.5199999999998
429.74,-1,569.6599999999996,429.74,999.3999999999996
429.69,-1,999.3499999999997,0.0,999.3499999999997
429.72,0,999.3499999999997,0.0,999.3499999999997
429.8,0,999.3499999999997,0.0,999.3499999999997
429.78,0,999.3499999999997,0.0,999.3499999999997
429.86,0,999.3499999999997,0.0,999.3499999999997
429.95,0,999.3499999999997,0.0,999.3499999999997
429.85,0,999.3499999999997,0.0,999.3499999999997
429.97,0,999.3499999999997,0.0,999.3499999999997
429.93,0,999.3499999999997,0.0,999.3499999999997
429.96,0,999.3499999999997,0.0,999.3499999999997
429.98,0,999.3499999999997,0.0,999.3499999999997
430.01,0,999.3499999999997,0.0,999.3499999999997
430.13,0,999.3499999999997,0.0,999.3499999999997
430.18,0,999.3499999999997,0.0,999.3499999999997
430.07,0,999.3499999999997,0.0,999.3499999999997
430.17,0,999.3499999999997,0.0,999.3499999999997
429.99,1,569.3599999999997,429.99,999.3499999999997
430.15,1,139.2099999999997,860.3,999.5099999999996
430.32,0,139.2099999999997,860.64,999.8499999999997
430.3,-1,569.5099999999998,430.3,999.8099999999997
430.0,0,569.5099999999998,430.0,999.5099999999998
429.91,0,569.5099999999998,429.91,999.4199999999998
429.83,1,139.67999999999978,859.66,999.3399999999997
429.75,0,139.67999999999978,859.5,999.1799999999998
429.74,0,139.67999999999978,859.48,999.1599999999999
429.71,0,139.67999999999978,859.42,999.0999999999997
429.63,0,139.67999999999978,859.26,998.9399999999998
429.67,0,139.67999999999978,859.34,999.0199999999998
429.7,0,139.67999999999978,859.4,999.0799999999997
429.79,0,139.67999999999978,859.58,999.2599999999998
429.81,0,139.67999999999978,859.62,999.2999999999997
429.75,0,139.67999999999978,859.5,999.1799999999998
429.87,0,139.67999999999978,859.74,999.4199999999998
429.81,0,139.67999999999978,859.62,999.2999999999997
429.79,0,139.67999999999978,859.58,999.2599999999998
429.8,-1,569.4799999999998,429.8,999.2799999999997
429.73,-1,999.2099999999998,0.0,999.2099999999998
429.77,1,569.4399999999998,429.77,999.2099999999998
429.67,1,139.7699999999998,859.34,999.1099999999999
429.66,0,139.7699999999998,859.32,999.0899999999999
429.68,0,139.7699999999998,859.36,999.1299999999999
429.62,-1,569.3899999999999,429.62,999.0099999999999
429.72,-1,999.1099999999999,0.0,999.1099999999999
429.63,0,999.1099999999999,0.0,999.1099999999999
429.57,0,999.1099999999999,0.0,999.1099999999999
429.56,0,999.1099999999999,0.0,999.1099999999999
429.56,0,999.1099999999999,0.0,999.1099999999999
429.57,0,999.1099999999999,0.0,999.1099999999999
429.59,1,569.52,429.59,999.1099999999999
429.4,1,140.12,858.8,998.92
429.45,0,140.12,858.9,999.02
429.49,0,140.12,858.98,999.1
429.4,-1,569.52,429.4,998.92
429.44,-1,998.96,0.0,998.96
429.31,0,998.96,0.0,998.96
429.35,0,998.96,0.0,998.96
429.4,0,998.96,0.0,998.96
429.47,1,569.49,429.47,998.96
429.46,1,140.03000000000003,858.92,998.95
429.38,-1,569.4100000000001,429.38,998.7900000000001
429.38,-1,998.7900000000001,0.0,998.7900000000001
