price,signals,cash,positions,wealth
1144.62,0,1000,0.0,1000.0
1144.18,0,1000,0.0,1000.0
1144.11,0,1000,0.0,1000.0
1143.14,0,1000,0.0,1000.0
1141.86,0,1000,0.0,1000.0
1141.99,0,1000,0.0,1000.0
1142.2,0,1000,0.0,1000.0
1142.71,0,1000,0.0,1000.0
1142.67,0,1000,0.0,1000.0
1142.77,0,1000,0.0,1000.0
1142.82,0,1000,0.0,1000.0
1142.84,0,1000,0.0,1000.0
1143.35,0,1000,0.0,1000.0
1141.68,0,1000,0.0,1000.0
1142.24,0,1000,0.0,1000.0
1143.5,0,1000,0.0,1000.0
1143.54,0,1000,0.0,1000.0
1142.92,0,1000,0.0,1000.0
1144.27,0,1000,0.0,1000.0
1144.58,0,1000,0.0,1000.0
1144.67,0,1000,0.0,1000.0
1145.12,0,1000,0.0,1000.0
1145.25,0,1000,0.0,1000.0
1143.67,0,1000,0.0,1000.0
1144.23,0,1000,0.0,1000.0
1144.07,0,1000,0.0,1000.0
1143.95,0,1000,0.0,1000.0
1144.04,0,1000,0.0,1000.0
1144.01,0,1000,0.0,1000.0
1144.37,0,1000,0.0,1000.0
1144.91,0,1000,0.0,1000.0
1145.1,0,1000,0.0,1000.0
1146.55,0,1000,0.0,1000.0
1146.38,0,1000,0.0,1000.0
1147.09,0,1000,0.0,1000.0
1147.99,0,1000,0.0,1000.0
1148.42,0,1000,0.0,1000.0
1149.11,0,1000,0.0,1000.0
1150.36,0,1000,0.0,1000.0
1151.1,0,1000,0.0,1000.0
1150.47,0,1000,0.0,1000.0
1149.54,0,1000,0.0,1000.0
1150.0,0,1000,0.0,1000.0
1147.12,0,1000,0.0,1000.0
1147.76,0,1000,0.0,1000.0
1147.71,0,1000,0.0,1000.0
1148.37,0,1000,0.0,1000.0
1148.0,0,1000,0.0,1000.0
1146.99,0,1000,0.0,1000.0
1147.19,0,1000,0.0,1000.0
1148.05,0,1000,0.0,1000.0
1148.29,0,1000,0.0,1000.0
1148.72,0,1000,0.0,1000.0
1150.2,0,1000,0.0,1000.0
1149.76,0,1000,0.0,1000.0
1149.81,0,1000,0.0,1000.0
1150.47,0,1000,0.0,1000.0
1150.13,0,1000,0.0,1000.0
1149.73,0,1000,0.0,1000.0
1149.58,0,1000,0.0,1000.0
1149.69,0,1000,0.0,1000.0
1149.5,0,1000,0.0,1000.0
1149.01,0,1000,0.0,1000.0
1148.85,0,1000,0.0,1000.0
1149.91,0,1000,0.0,1000.0
1149.43,0,1000,0.0,1000.0
1149.75,0,1000,0.0,1000.0
1150.01,0,1000,0.0,1000.0
1152.03,0,1000,0.0,1000.0
1153.27,0,1000,0.0,1000.0
1152.57,0,1000,0.0,1000.0
1152.79,0,1000,0.0,1000.0
1152.76,0,1000,0.0,1000.0
1152.7,0,1000,0.0,1000.0
1152.82,0,1000,0.0,1000.0
1152.27,0,1000,0.0,1000.0
1151.64,0,1000,0.0,1000.0
1151.63,0,1000,0.0,1000.0
1152.09,0,1000,0.0,1000.0
1152.37,0,1000,0.0,1000.0
1153.42,0,1000,0.0,1000.0
1153.87,0,1000,0.0,1000.0
1153.7,0,1000,0.0,1000.0
1152.24,0,1000,0.0,1000.0
1152.26,0,1000,0.0,1000.0
1153.22,0,1000,0.0,1000.0
1153.48,0,1000,0.0,1000.0
1154.32,0,1000,0.0,1000.0
1153.82,0,1000,0.0,1000.0
1154.51,0,1000,0.0,1000.0
1153.35,0,1000,0.0,1000.0
1152.74,0,1000,0.0,1000.0
1153.63,0,1000,0.0,1000.0
1152.47,0,1000,0.0,1000.0
1152.1,0,1000,0.0,1000.0
1151.86,0,1000,0.0,1000.0
1152.35,0,1000,0.0,1000.0
1151.36,0,1000,0.0,1000.0
1153.0,0,1000,0.0,1000.0
