price,signals,cash,positions,wealth
176.38,1,823.62,176.38,1000.0
176.38,1,647.24,352.76,1000.0
176.41,1,470.83000000000004,529.23,1000.0600000000001
176.35,1,294.48,705.4,999.88
176.47,1,118.01000000000002,882.35,1000.36
176.49,0,118.01000000000002,882.45,1000.46
176.36,-1,294.37,705.44,999.8100000000001
176.24,-1,470.61,528.72,999.33
176.37,-1,646.98,352.74,999.72
176.35,-1,823.33,176.35,999.6800000000001
176.41,-1,999.74,0.0,999.74
176.41,0,999.74,0.0,999.74
176.38,0,999.74,0.0,999.74
176.5,0,999.74,0.0,999.74
176.4,0,999.74,0.0,999.74
176.42,0,999.74,0.0,999.74
176.53,0,999.74,0.0,999.74
176.53,0,999.74,0.0,999.74
176.28,0,999.74,0.0,999.74
176.37,0,999.74,0.0,999.74
176.37,0,999.74,0.0,999.74
176.34,0,999.74,0.0,999.74
176.24,0,999.74,0.0,999.74
176.29,0,999.74,0.0,999.74
176.24,1,823.5,176.24,999.74
176.33,0,823.5,176.33,999.83
176.35,1,647.15,352.7,999.8499999999999
176.31,-1,823.46,176.31,999.77
176.28,0,823.46,176.28,999.74
176.48,0,823.46,176.48,999.94
176.52,0,823.46,176.52,999.98
176.56,1,646.9000000000001,353.12,1000.0200000000001
176.55,1,470.3500000000001,529.6500000000001,1000.0000000000002
176.67,0,470.3500000000001,530.01,1000.3600000000001
176.69,1,293.6600000000001,706.76,1000.4200000000001
176.77,1,116.89000000000007,883.85,1000.7400000000001
176.94,-1,293.83000000000004,707.76,1001.59
176.94,-1,470.77000000000004,530.8199999999999,1001.5899999999999
176.88,-1,647.6500000000001,353.76,1001.4100000000001
176.86,-1,824.5100000000001,176.86,1001.3700000000001
176.9,-1,1001.4100000000001,0.0,1001.4100000000001
176.9,0,1001.4100000000001,0.0,1001.4100000000001
176.97,0,1001.4100000000001,0.0,1001.4100000000001
177.03,1,824.3800000000001,177.03,1001.4100000000001
176.96,1,647.4200000000001,353.92,1001.3400000000001
176.99,-1,824.4100000000001,176.99,1001.4000000000001
177.07,-1,1001.48,0.0,1001.48
177.21,0,1001.48,0.0,1001.48
177.13,0,1001.48,0.0,1001.48
177.1,0,1001.48,0.0,1001.48
177.13,0,1001.48,0.0,1001.48
177.09,1,824.39,177.09,1001.48
177.05,1,647.3399999999999,354.1,1001.4399999999999
177.03,1,470.30999999999995,531.09,1001.4
177.19,1,293.11999999999995,708.76,1001.8799999999999
177.16,1,115.95999999999995,885.8,1001.7599999999999
177.1,-1,293.05999999999995,708.4,1001.4599999999999
177.02,0,293.05999999999995,708.08,1001.14
177.01,1,116.04999999999995,885.05,1001.0999999999999
176.91,-1,292.9599999999999,707.64,1000.5999999999999
176.97,1,115.98999999999992,884.85,1000.8399999999999
176.9,0,115.98999999999992,884.5,1000.4899999999999
176.91,-1,292.8999999999999,707.64,1000.54
176.91,-1,469.80999999999995,530.73,1000.54
176.74,-1,646.55,353.48,1000.03
176.79,1,469.76,530.37,1000.13
176.76,1,293.0,707.04,1000.04
176.73,1,116.27000000000001,883.65,999.92
176.7,-1,292.97,706.8,999.77
176.73,-1,469.70000000000005,530.1899999999999,999.89
176.72,-1,646.4200000000001,353.44,999.8600000000001
176.7,-1,823.1200000000001,176.7,999.8200000000002
176.74,-1,999.8600000000001,0.0,999.8600000000001
176.75,0,999.8600000000001,0.0,999.8600000000001
176.69,0,999.8600000000001,0.0,999.8600000000001
176.74,0,999.8600000000001,0.0,999.8600000000001
176.69,0,999.8600000000001,0.0,999.8600000000001
176.63,0,999.8600000000001,0.0,999.8600000000001
176.66,0,999.8600000000001,0.0,999.8600000000001
176.62,0,999.8600000000001,0.0,999.8600000000001
