price,signals,cash,positions,wealth
177.62,1,111.9100000000002,888.1,1000.0100000000002
177.63,0,111.9100000000002,888.15,1000.0600000000002
177.69,0,111.9100000000002,888.45,1000.3600000000002
177.72,0,111.9100000000002,888.6,1000.5100000000002
177.7,-1,289.6100000000002,710.8,1000.4100000000001
177.63,1,111.98000000000019,888.15,1000.1300000000001
177.62,0,111.98000000000019,888.1,1000.0800000000002
177.62,0,111.98000000000019,888.1,1000.0800000000002
177.62,0,111.98000000000019,888.1,1000.0800000000002
177.58,0,111.98000000000019,887.9000000000001,999.8800000000003
177.45,0,111.98000000000019,887.25,999.2300000000002
177.48,0,111.98000000000019,887.4,999.3800000000001
177.53,-1,289.5100000000002,710.12,999.6300000000002
177.49,0,289.5100000000002,709.96,999.4700000000003
177.51,-1,467.0200000000002,532.53,999.5500000000002
177.5,-1,644.5200000000002,355.0,999.5200000000002
177.51,-1,822.0300000000002,177.51,999.5400000000002
177.52,-1,999.5500000000002,0.0,999.5500000000002
177.48,0,999.5500000000002,0.0,999.5500000000002
177.44,0,999.5500000000002,0.0,999.5500000000002
177.49,0,999.5500000000002,0.0,999.5500000000002
177.44,1,822.1100000000001,177.44,999.5500000000002
177.43,-1,999.5400000000002,0.0,999.5400000000002
177.39,0,999.5400000000002,0.0,999.5400000000002
177.39,0,999.5400000000002,0.0,999.5400000000002
177.36,1,822.1800000000002,177.36,999.5400000000002
177.41,1,644.7700000000002,354.82,999.5900000000001
177.47,1,467.3000000000002,532.41,999.7100000000002
177.44,0,467.3000000000002,532.3199999999999,999.6200000000001
177.46,-1,644.7600000000002,354.92,999.6800000000003
177.47,-1,822.2300000000002,177.47,999.7000000000003
177.47,-1,999.7000000000003,0.0,999.7000000000003
177.47,1,822.2300000000002,177.47,999.7000000000003
177.46,0,822.2300000000002,177.46,999.6900000000003
177.46,1,644.7700000000002,354.92,999.6900000000003
177.46,-1,822.2300000000002,177.46,999.6900000000003
177.44,-1,999.6700000000003,0.0,999.6700000000003
177.41,0,999.6700000000003,0.0,999.6700000000003
177.42,0,999.6700000000003,0.0,999.6700000000003
177.47,0,999.6700000000003,0.0,999.6700000000003
177.47,1,822.2000000000003,177.47,999.6700000000003
177.45,0,822.2000000000003,177.45,999.6500000000003
177.44,1,644.7600000000002,354.88,999.6400000000002
177.4,1,467.36000000000024,532.2,999.5600000000003
177.41,1,289.9500000000003,709.64,999.5900000000003
177.44,1,112.51000000000028,887.2,999.7100000000003
177.42,0,112.51000000000028,887.0999999999999,999.6100000000001
177.41,0,112.51000000000028,887.05,999.5600000000002
177.41,0,112.51000000000028,887.05,999.5600000000002
177.44,0,112.51000000000028,887.2,999.7100000000003
177.5,0,112.51000000000028,887.5,1000.0100000000002
177.52,0,112.51000000000028,887.6,1000.1100000000004
177.51,-1,290.02000000000027,710.04,1000.0600000000002
177.49,-1,467.5100000000003,532.47,999.9800000000002
177.44,-1,644.9500000000003,354.88,999.8300000000003
177.42,-1,822.3700000000002,177.42,999.7900000000002
177.43,1,644.9400000000003,354.86,999.8000000000003
177.43,0,644.9400000000003,354.86,999.8000000000003
177.5,1,467.4400000000003,532.5,999.9400000000003
177.5,0,467.4400000000003,532.5,999.9400000000003
177.45,1,289.9900000000003,709.8,999.7900000000002
177.46,-1,467.4500000000003,532.38,999.8300000000003
177.5,-1,644.9500000000003,355.0,999.9500000000003
177.5,-1,822.4500000000003,177.5,999.9500000000003
177.48,-1,999.9300000000003,0.0,999.9300000000003
177.52,0,999.9300000000003,0.0,999.9300000000003
177.5,0,999.9300000000003,0.0,999.9300000000003
177.56,0,999.9300000000003,0.0,999.9300000000003
177.56,1,822.3700000000003,177.56,999.9300000000003
177.54,1,644.8300000000004,355.08,999.9100000000003
177.52,1,467.3100000000004,532.5600000000001,999.8700000000005
177.51,1,289.8000000000004,710.04,999.8400000000004
177.55,1,112.2500000000004,887.75,1000.0000000000005
177.56,0,112.2500000000004,887.8,1000.0500000000004
177.56,0,112.2500000000004,887.8,1000.0500000000004
177.57,0,112.2500000000004,887.8499999999999,1000.1000000000004
177.57,0,112.2500000000004,887.8499999999999,1000.1000000000004
177.57,0,112.2500000000004,887.8499999999999,1000.1000000000004
177.59,0,112.2500000000004,887.95,1000.2000000000005
177.62,0,112.2500000000004,888.1,1000.3500000000004
177.63,0,112.2500000000004,888.15,1000.4000000000003
177.67,0,112.2500000000004,888.3499999999999,1000.6000000000004
177.71,0,112.2500000000004,888.5500000000001,1000.8000000000004
177.73,0,112.2500000000004,888.65,1000.9000000000003
177.75,0,112.2500000000004,888.75,1001.0000000000005
177.79,0,112.2500000000004,888.9499999999999,1001.2000000000003
177.81,-1,290.0600000000004,711.24,1001.3000000000004
177.83,-1,467.89000000000044,533.49,1001.3800000000005
177.9,1,289.99000000000046,711.6,1001.5900000000005
177.87,1,112.12000000000046,889.35,1001.4700000000005
177.85,0,112.12000000000046,889.25,1001.3700000000005
177.84,-1,289.9600000000005,711.36,1001.3200000000005
177.84,-1,467.8000000000005,533.52,1001.3200000000005
177.88,-1,645.6800000000005,355.76,1001.4400000000005
177.9,1,467.78000000000054,533.7,1001.4800000000006
177.97,1,289.8100000000005,711.88,1001.6900000000005
177.94,0,289.8100000000005,711.76,1001.5700000000005
177.86,-1,467.6700000000005,533.58,1001.2500000000006
177.85,-1,645.5200000000006,355.7,1001.2200000000005
177.88,1,467.64000000000055,533.64,1001.2800000000005
177.91,0,467.64000000000055,533.73,1001.3700000000006
177.88,-1,645.5200000000006,355.76,1001.2800000000005
177.9,1,467.6200000000006,533.7,1001.3200000000006
177.87,1,289.75000000000057,711.48,1001.2300000000006
177.92,1,111.83000000000058,889.5999999999999,1001.4300000000005
177.91,0,111.83000000000058,889.55,1001.3800000000006
177.92,0,111.83000000000058,889.5999999999999,1001.4300000000005
177.94,0,111.83000000000058,889.7,1001.5300000000007
178.0,-1,289.8300000000006,712.0,1001.8300000000006
178.02,-1,467.8500000000006,534.0600000000001,1001.9100000000007
178.06,1,289.7900000000006,712.24,1002.0300000000007
178.02,1,111.77000000000058,890.1,1001.8700000000006
177.94,0,111.77000000000058,889.7,1001.4700000000006
177.94,0,111.77000000000058,889.7,1001.4700000000006
177.93,0,111.77000000000058,889.6500000000001,1001.4200000000006
177.89,0,111.77000000000058,889.4499999999999,1001.2200000000005
177.9,0,111.77000000000058,889.5,1001.2700000000006
177.81,0,111.77000000000058,889.05,1000.8200000000005
177.86,0,111.77000000000058,889.3000000000001,1001.0700000000006
177.88,0,111.77000000000058,889.4,1001.1700000000005
177.84,0,111.77000000000058,889.2,1000.9700000000006
177.8,0,111.77000000000058,889.0,1000.7700000000006
177.81,-1,289.5800000000006,711.24,1000.8200000000006
177.78,-1,467.3600000000006,533.34,1000.7000000000006
177.75,-1,645.1100000000006,355.5,1000.6100000000006
177.78,1,467.3300000000006,533.34,1000.6700000000006
177.74,1,289.5900000000006,710.96,1000.5500000000006
177.72,1,111.8700000000006,888.6,1000.4700000000006
177.69,0,111.8700000000006,888.45,1000.3200000000006
177.72,0,111.8700000000006,888.6,1000.4700000000006
177.69,0,111.8700000000006,888.45,1000.3200000000006
177.69,0,111.8700000000006,888.45,1000.3200000000006
177.71,0,111.8700000000006,888.5500000000001,1000.4200000000006
177.75,0,111.8700000000006,888.75,1000.6200000000006
177.8,0,111.8700000000006,889.0,1000.8700000000006
177.75,-1,289.6200000000006,711.0,1000.6200000000006
177.71,-1,467.3300000000006,533.13,1000.4600000000006
