price,signals,cash,positions,wealth
30.39,-1,148.7900000000002,850.9200000000001,999.7100000000003
30.41,-1,179.2000000000002,821.07,1000.2700000000002
30.41,-1,209.61000000000018,790.66,1000.2700000000002
30.41,0,209.61000000000018,790.66,1000.2700000000002
30.41,-1,240.02000000000018,760.25,1000.2700000000002
30.39,-1,270.4100000000002,729.36,999.7700000000002
30.39,0,270.4100000000002,729.36,999.7700000000002
30.38,0,270.4100000000002,729.12,999.5300000000002
30.39,1,240.0200000000002,759.75,999.7700000000002
30.39,1,209.63000000000022,790.14,999.7700000000002
30.39,1,179.24000000000024,820.53,999.7700000000002
30.38,1,148.86000000000024,850.64,999.5000000000002
30.39,1,118.47000000000024,881.3100000000001,999.7800000000003
30.39,1,88.08000000000024,911.7,999.7800000000003
30.39,1,57.69000000000024,942.09,999.7800000000003
30.37,-1,88.06000000000024,911.1,999.1600000000003
30.37,-1,118.43000000000025,880.73,999.1600000000003
30.38,-1,148.81000000000026,850.64,999.4500000000003
30.37,1,118.44000000000025,880.73,999.1700000000003
30.37,-1,148.81000000000026,850.36,999.1700000000003
30.36,-1,179.17000000000024,819.72,998.8900000000003
30.36,-1,209.53000000000026,789.36,998.8900000000003
30.37,0,209.53000000000026,789.62,999.1500000000003
30.38,0,209.53000000000026,789.88,999.4100000000003
30.39,0,209.53000000000026,790.14,999.6700000000003
30.39,1,179.14000000000027,820.53,999.6700000000003
30.39,1,148.75000000000028,850.9200000000001,999.6700000000003
30.39,1,118.36000000000028,881.3100000000001,999.6700000000003
30.39,1,87.97000000000028,911.7,999.6700000000003
30.39,1,57.58000000000028,942.09,999.6700000000003
30.41,1,27.170000000000282,973.12,1000.2900000000003
30.39,0,27.170000000000282,972.48,999.6500000000003
30.38,0,27.170000000000282,972.16,999.3300000000003
30.39,0,27.170000000000282,972.48,999.6500000000003
30.39,0,27.170000000000282,972.48,999.6500000000003
30.39,0,27.170000000000282,972.48,999.6500000000003
30.38,0,27.170000000000282,972.16,999.3300000000003
30.39,-1,57.56000000000029,942.09,999.6500000000003
30.38,-1,87.94000000000028,911.4,999.3400000000003
30.38,1,57.56000000000029,941.78,999.3400000000003
30.38,1,27.180000000000287,972.16,999.3400000000003
30.38,0,27.180000000000287,972.16,999.3400000000003
30.38,0,27.180000000000287,972.16,999.3400000000003
30.38,0,27.180000000000287,972.16,999.3400000000003
30.38,0,27.180000000000287,972.16,999.3400000000003
30.38,0,27.180000000000287,972.16,999.3400000000003
30.37,0,27.180000000000287,971.84,999.0200000000003
30.39,0,27.180000000000287,972.48,999.6600000000003
30.38,0,27.180000000000287,972.16,999.3400000000003
30.37,0,27.180000000000287,971.84,999.0200000000003
30.36,0,27.180000000000287,971.52,998.7000000000003
30.39,0,27.180000000000287,972.48,999.6600000000003
30.37,0,27.180000000000287,971.84,999.0200000000003
30.37,0,27.180000000000287,971.84,999.0200000000003
30.38,0,27.180000000000287,972.16,999.3400000000003
30.38,0,27.180000000000287,972.16,999.3400000000003
30.38,0,27.180000000000287,972.16,999.3400000000003
30.38,0,27.180000000000287,972.16,999.3400000000003
30.39,0,27.180000000000287,972.48,999.6600000000003
30.39,0,27.180000000000287,972.48,999.6600000000003
30.37,0,27.180000000000287,971.84,999.0200000000003
