price,signals,cash,positions,wealth
271.07,1,728.9300000000001,271.07,1000.0
271.04,0,728.9300000000001,271.04,999.97
271.01,1,457.9200000000001,542.02,999.94
270.96,-1,728.8800000000001,270.96,999.8400000000001
270.96,1,457.92000000000013,541.92,999.8400000000001
270.94,1,186.98000000000013,812.8199999999999,999.8000000000001
270.94,-1,457.92000000000013,541.88,999.8000000000002
270.88,-1,728.8000000000002,270.88,999.6800000000002
270.9,-1,999.7000000000002,0.0,999.7000000000002
270.95,0,999.7000000000002,0.0,999.7000000000002
270.93,0,999.7000000000002,0.0,999.7000000000002
270.97,0,999.7000000000002,0.0,999.7000000000002
271.02,0,999.7000000000002,0.0,999.7000000000002
271.08,0,999.7000000000002,0.0,999.7000000000002
270.86,0,999.7000000000002,0.0,999.7000000000002
270.94,0,999.7000000000002,0.0,999.7000000000002
270.93,1,728.7700000000002,270.93,999.7000000000003
270.92,-1,999.6900000000003,0.0,999.6900000000003
270.82,0,999.6900000000003,0.0,999.6900000000003
270.85,1,728.8400000000003,270.85,999.6900000000003
270.84,1,458.0000000000003,541.68,999.6800000000003
270.8,-1,728.8000000000003,270.8,999.6000000000004
270.83,1,457.9700000000003,541.66,999.6300000000003
270.81,1,187.1600000000003,812.4300000000001,999.5900000000004
270.85,-1,458.01000000000033,541.7,999.7100000000004
270.94,-1,728.9500000000003,270.94,999.8900000000003
270.95,-1,999.9000000000003,0.0,999.9000000000003
270.88,1,729.0200000000003,270.88,999.9000000000003
270.88,1,458.1400000000003,541.76,999.9000000000003
270.91,0,458.1400000000003,541.82,999.9600000000004
270.93,-1,729.0700000000004,270.93,1000.0000000000005
270.97,-1,1000.0400000000004,0.0,1000.0400000000004
270.94,0,1000.0400000000004,0.0,1000.0400000000004
271.04,0,1000.0400000000004,0.0,1000.0400000000004
271.07,0,1000.0400000000004,0.0,1000.0400000000004
271.0,1,729.0400000000004,271.0,1000.0400000000004
271.17,1,457.8700000000004,542.34,1000.2100000000005
271.19,1,186.6800000000004,813.5699999999999,1000.2500000000003
271.27,0,186.6800000000004,813.81,1000.4900000000004
271.49,0,186.6800000000004,814.47,1001.1500000000004
271.55,0,186.6800000000004,814.6500000000001,1001.3300000000005
271.56,0,186.6800000000004,814.6800000000001,1001.3600000000005
271.56,0,186.6800000000004,814.6800000000001,1001.3600000000005
