price,signals,cash,positions,wealth
441.82,1,1557.18,441.82,1999.0
441.92,0,1557.18,441.92,1999.1000000000001
441.42,0,1557.18,441.42,1998.6000000000001
441.6,0,1557.18,441.6,1998.7800000000002
441.22,0,1557.18,441.22,1998.4
441.32,0,1557.18,441.32,1998.5
441.05,0,1557.18,441.05,1998.23
440.43,-1,1996.6100000000001,0.0,1996.6100000000001
439.97,0,1996.6100000000001,0.0,1996.6100000000001
439.87,0,1996.6100000000001,0.0,1996.6100000000001
440.76,0,1996.6100000000001,0.0,1996.6100000000001
441.06,0,1996.6100000000001,0.0,1996.6100000000001
441.37,0,1996.6100000000001,0.0,1996.6100000000001
441.35,0,1996.6100000000001,0.0,1996.6100000000001
441.19,0,1996.6100000000001,0.0,1996.6100000000001
440.83,0,1996.6100000000001,0.0,1996.6100000000001
441.11,0,1996.6100000000001,0.0,1996.6100000000001
441.2,0,1996.6100000000001,0.0,1996.6100000000001
441.47,0,1996.6100000000001,0.0,1996.6100000000001
441.46,0,1996.6100000000001,0.0,1996.6100000000001
441.66,1,1553.95,441.66,1995.6100000000001
441.74,0,1553.95,441.74,1995.69
441.76,0,1553.95,441.76,1995.71
441.81,0,1553.95,441.81,1995.76
441.32,0,1553.95,441.32,1995.27
441.17,0,1553.95,441.17,1995.1200000000001
441.17,0,1553.95,441.17,1995.1200000000001
441.35,0,1553.95,441.35,1995.3000000000002
441.5,0,1553.95,441.5,1995.45
441.09,0,1553.95,441.09,1995.04
440.78,0,1553.95,440.78,1994.73
440.77,0,1553.95,440.77,1994.72
440.92,0,1553.95,440.92,1994.8700000000001
441.37,0,1553.95,441.37,1995.3200000000002
441.33,0,1553.95,441.33,1995.28
441.24,0,1553.95,441.24,1995.19
441.37,0,1553.95,441.37,1995.3200000000002
441.05,0,1553.95,441.05,1995.0
440.63,0,1553.95,440.63,1994.58
440.63,0,1553.95,440.63,1994.58
440.53,0,1553.95,440.53,1994.48
441.18,0,1553.95,441.18,1995.13
441.28,0,1553.95,441.28,1995.23
441.32,0,1553.95,441.32,1995.27
441.31,0,1553.95,441.31,1995.26
441.17,0,1553.95,441.17,1995.1200000000001
441.4,0,1553.95,441.4,1995.35
441.46,0,1553.95,441.46,1995.41
441.14,0,1553.95,441.14,1995.0900000000001
441.25,0,1553.95,441.25,1995.2
441.19,0,1553.95,441.19,1995.14
441.11,0,1553.95,441.11,1995.06
441.11,0,1553.95,441.11,1995.06
441.07,0,1553.95,441.07,1995.02
441.08,0,1553.95,441.08,1995.03
440.88,0,1553.95,440.88,1994.83
440.9,0,1553.95,440.9,1994.85
440.72,0,1553.95,440.72,1994.67
440.67,0,1553.95,440.67,1994.6200000000001
440.39,-1,1993.3400000000001,0.0,1993.3400000000001
440.5,0,1993.3400000000001,0.0,1993.3400000000001
440.62,0,1993.3400000000001,0.0,1993.3400000000001
440.72,0,1993.3400000000001,0.0,1993.3400000000001
440.5,0,1993.3400000000001,0.0,1993.3400000000001
440.31,0,1993.3400000000001,0.0,1993.3400000000001
440.64,0,1993.3400000000001,0.0,1993.3400000000001
440.95,0,1993.3400000000001,0.0,1993.3400000000001
440.86,0,1993.3400000000001,0.0,1993.3400000000001
440.83,0,1993.3400000000001,0.0,1993.3400000000001
440.94,0,1993.3400000000001,0.0,1993.3400000000001
441.06,0,1993.3400000000001,0.0,1993.3400000000001
440.94,0,1993.3400000000001,0.0,1993.3400000000001
441.25,0,1993.3400000000001,0.0,1993.3400000000001
441.52,0,1993.3400000000001,0.0,1993.3400000000001
441.62,0,1993.3400000000001,0.0,1993.3400000000001
441.69,0,1993.3400000000001,0.0,1993.3400000000001
441.78,0,1993.3400000000001,0.0,1993.3400000000001
