price,signals,cash,positions,wealth
61.93,0,2000.0,0.0,2000.0
61.98,1,1937.4002,61.98,1999.3802
61.9,0,1937.4002,61.9,1999.3002000000001
61.95,0,1937.4002,61.95,1999.3502
61.89,0,1937.4002,61.89,1999.2902000000001
61.92,0,1937.4002,61.92,1999.3202
61.94,0,1937.4002,61.94,1999.3402
61.92,0,1937.4002,61.92,1999.3202
61.8,0,1937.4002,61.8,1999.2002
61.76,0,1937.4002,61.76,1999.1602
61.9,0,1937.4002,61.9,1999.3002000000001
61.87,0,1937.4002,61.87,1999.2702
61.93,0,1937.4002,61.93,1999.3302
61.92,0,1937.4002,61.92,1999.3202
61.91,0,1937.4002,61.91,1999.3102000000001
61.88,0,1937.4002,61.88,1999.2802000000001
61.92,0,1937.4002,61.92,1999.3202
61.95,0,1937.4002,61.95,1999.3502
61.8,0,1937.4002,61.8,1999.2002
61.85,0,1937.4002,61.85,1999.2502
61.93,0,1937.4002,61.93,1999.3302
61.87,0,1937.4002,61.87,1999.2702
61.93,0,1937.4002,61.93,1999.3302
61.93,0,1937.4002,61.93,1999.3302
61.86,0,1937.4002,61.86,1999.2602
61.84,0,1937.4002,61.84,1999.2402
61.83,0,1937.4002,61.83,1999.2302
61.85,0,1937.4002,61.85,1999.2502
61.86,0,1937.4002,61.86,1999.2602
61.82,0,1937.4002,61.82,1999.2202
61.82,0,1937.4002,61.82,1999.2202
61.74,0,1937.4002,61.74,1999.1402
61.89,0,1937.4002,61.89,1999.2902000000001
62.0,0,1937.4002,62.0,1999.4002
61.94,0,1937.4002,61.94,1999.3402
61.89,0,1937.4002,61.89,1999.2902000000001
61.84,0,1937.4002,61.84,1999.2402
61.82,0,1937.4002,61.82,1999.2202
61.7,0,1937.4002,61.7,1999.1002
61.66,0,1937.4002,61.66,1999.0602000000001
61.58,0,1937.4002,61.58,1998.9802
61.66,0,1937.4002,61.66,1999.0602000000001
61.74,0,1937.4002,61.74,1999.1402
61.76,0,1937.4002,61.76,1999.1602
61.73,0,1937.4002,61.73,1999.1302
61.73,0,1937.4002,61.73,1999.1302
61.83,0,1937.4002,61.83,1999.2302
61.84,0,1937.4002,61.84,1999.2402
61.84,0,1937.4002,61.84,1999.2402
61.78,0,1937.4002,61.78,1999.1802
61.75,0,1937.4002,61.75,1999.1502
61.72,0,1937.4002,61.72,1999.1202
61.66,0,1937.4002,61.66,1999.0602000000001
61.65,0,1937.4002,61.65,1999.0502000000001
61.64,0,1937.4002,61.64,1999.0402000000001
61.66,0,1937.4002,61.66,1999.0602000000001
61.66,0,1937.4002,61.66,1999.0602000000001
61.65,0,1937.4002,61.65,1999.0502000000001
61.59,0,1937.4002,61.59,1998.9902
61.66,0,1937.4002,61.66,1999.0602000000001
61.73,0,1937.4002,61.73,1999.1302
61.73,0,1937.4002,61.73,1999.1302
61.73,0,1937.4002,61.73,1999.1302
61.71,0,1937.4002,61.71,1999.1102
61.7,0,1937.4002,61.7,1999.1002
61.7,0,1937.4002,61.7,1999.1002
61.7,0,1937.4002,61.7,1999.1002
61.72,0,1937.4002,61.72,1999.1202
61.73,0,1937.4002,61.73,1999.1302
61.68,0,1937.4002,61.68,1999.0802
61.61,0,1937.4002,61.61,1999.0102
61.65,0,1937.4002,61.65,1999.0502000000001
61.7,0,1937.4002,61.7,1999.1002
61.69,0,1937.4002,61.69,1999.0902
61.66,0,1937.4002,61.66,1999.0602000000001
61.7,0,1937.4002,61.7,1999.1002
61.73,0,1937.4002,61.73,1999.1302
