price,signals,cash,positions,wealth
184.41,0,2000.0,0.0,2000.0
184.87,1,1814.13,184.87,1999.0
184.98,0,1814.13,184.98,1999.1100000000001
185.14,0,1814.13,185.14,1999.27
184.96,0,1814.13,184.96,1999.0900000000001
185.32,0,1814.13,185.32,1999.45
184.84,0,1814.13,184.84,1998.97
184.86,0,1814.13,184.86,1998.9900000000002
184.25,0,1814.13,184.25,1998.38
184.94,0,1814.13,184.94,1999.0700000000002
184.31,0,1814.13,184.31,1998.44
184.3,0,1814.13,184.3,1998.43
183.91,0,1814.13,183.91,1998.0400000000002
183.91,0,1814.13,183.91,1998.0400000000002
183.67,0,1814.13,183.67,1997.8000000000002
183.01,0,1814.13,183.01,1997.14
183.72,0,1814.13,183.72,1997.8500000000001
183.84,0,1814.13,183.84,1997.97
183.57,0,1814.13,183.57,1997.7
183.53,1,1629.6000000000001,367.06,1996.66
183.85,0,1629.6000000000001,367.7,1997.3000000000002
183.43,0,1629.6000000000001,366.86,1996.46
183.31,0,1629.6000000000001,366.62,1996.2200000000003
183.84,0,1629.6000000000001,367.68,1997.2800000000002
183.64,0,1629.6000000000001,367.28,1996.88
184.16,0,1629.6000000000001,368.32,1997.92
183.97,0,1629.6000000000001,367.94,1997.5400000000002
184.13,0,1629.6000000000001,368.26,1997.8600000000001
183.86,0,1629.6000000000001,367.72,1997.3200000000002
183.74,0,1629.6000000000001,367.48,1997.0800000000002
184.07,0,1629.6000000000001,368.14,1997.7400000000002
184.03,0,1629.6000000000001,368.06,1997.66
184.11,0,1629.6000000000001,368.22,1997.8200000000002
184.36,0,1629.6000000000001,368.72,1998.3200000000002
184.16,0,1629.6000000000001,368.32,1997.92
184.29,0,1629.6000000000001,368.58,1998.18
184.46,0,1629.6000000000001,368.92,1998.5200000000002
184.31,0,1629.6000000000001,368.62,1998.2200000000003
184.21,0,1629.6000000000001,368.42,1998.0200000000002
184.32,0,1629.6000000000001,368.64,1998.2400000000002
184.14,0,1629.6000000000001,368.28,1997.88
184.16,0,1629.6000000000001,368.32,1997.92
183.96,0,1629.6000000000001,367.92,1997.5200000000002
184.22,0,1629.6000000000001,368.44,1998.0400000000002
184.31,0,1629.6000000000001,368.62,1998.2200000000003
184.63,-1,1813.23,184.63,1997.8600000000001
184.65,0,1813.23,184.65,1997.88
184.79,0,1813.23,184.79,1998.02
184.36,0,1813.23,184.36,1997.5900000000001
184.77,0,1813.23,184.77,1998.0
184.56,0,1813.23,184.56,1997.79
184.71,0,1813.23,184.71,1997.94
184.48,0,1813.23,184.48,1997.71
184.41,0,1813.23,184.41,1997.64
184.17,0,1813.23,184.17,1997.4
184.23,0,1813.23,184.23,1997.46
184.12,0,1813.23,184.12,1997.35
184.09,0,1813.23,184.09,1997.32
183.98,0,1813.23,183.98,1997.21
183.93,0,1813.23,183.93,1997.16
184.11,0,1813.23,184.11,1997.3400000000001
183.93,0,1813.23,183.93,1997.16
183.77,0,1813.23,183.77,1997.0
183.76,0,1813.23,183.76,1996.99
182.81,1,1629.42,365.62,1995.04
182.81,0,1629.42,365.62,1995.04
183.12,0,1629.42,366.24,1995.66
182.73,0,1629.42,365.46,1994.88
182.78,0,1629.42,365.56,1994.98
182.31,0,1629.42,364.62,1994.04
182.56,0,1629.42,365.12,1994.54
182.44,0,1629.42,364.88,1994.3000000000002
182.63,0,1629.42,365.26,1994.68
182.67,0,1629.42,365.34,1994.76
182.54,0,1629.42,365.08,1994.5
182.52,0,1629.42,365.04,1994.46
181.73,-1,1810.15,181.73,1991.88
