Date,Close
2020-09-05,19.52123403
2020-09-06,19.52132906
2020-09-07,19.49360728
2020-09-08,19.4553574
2020-09-09,19.54211944
2020-09-10,19.48604593
2020-09-11,19.50542139
2020-09-12,19.5085834
2020-09-13,19.50892409
2020-09-14,19.59284025
2020-09-15,19.61838373
2020-09-16,19.74141416
2020-09-17,19.7909011
2020-09-18,19.88585176
2020-09-19,19.89699573
2020-09-20,19.89718117
2020-09-21,19.88009045
2020-09-22,19.88417871
2020-09-23,19.78698089
2020-09-24,19.8065827
2020-09-25,19.71269554
2020-09-26,19.7480231
2020-09-27,19.74815066
2020-09-28,19.84577443
2020-09-29,19.82288388
2020-09-30,19.88454125
2020-10-01,19.92164788
2020-10-02,19.84919081
2020-10-03,19.88414127
2020-10-04,19.8840972
2020-10-05,20.03557471
2020-10-06,19.90342044
2020-10-07,20.03055832
2020-10-08,20.14016829
2020-10-09,20.23570421
2020-10-10,20.27553057
2020-10-11,20.27281051
2020-10-12,20.14777549
2020-10-13,20.15584096
2020-10-14,20.18183287
2020-10-15,20.21585743
2020-10-16,20.28819222
2020-10-17,20.2845831
2020-10-18,20.28097398
2020-10-19,20.27736486
2020-10-20,20.27908921
2020-10-21,20.43773122
2020-10-22,20.39925331
2020-10-23,20.50157071
2020-10-24,20.52022689
2020-10-25,20.53888307
2020-10-26,20.4429989
2020-10-27,20.50467684
2020-10-28,20.39817562
2020-10-29,20.47688139
2020-10-30,20.37515509
2020-10-31,20.39529584
2020-11-01,20.39529584
2020-11-02,20.43574959
2020-11-03,20.46753212
2020-11-04,20.47820235
2020-11-05,20.60677662
2020-11-06,20.62105226
2020-11-07,20.6583246
2020-11-08,20.6583246
2020-11-09,20.67476245
2020-11-10,20.72570873
2020-11-11,20.81368766
2020-11-12,20.7830758
2020-11-13,20.89720572
2020-11-14,20.91698661
2020-11-15,20.90517519
2020-11-16,20.91436681
2020-11-17,20.92506506
2020-11-18,20.90441286
2020-11-19,20.79702763
2020-11-20,20.74694661
2020-11-21,20.78512201
2020-11-22,20.78412377
2020-11-23,20.78505479
2020-11-24,20.82467639
2020-11-25,20.89328679
2020-11-26,20.91444203
2020-11-27,20.92065265
2020-11-28,20.96006427
2020-11-29,20.95994152
2020-11-30,20.80916565
2020-12-01,20.90228096
2020-12-02,21.00001718
2020-12-03,21.15117256
2020-12-04,21.33842652
2020-12-05,21.3411209
2020-12-06,21.3411209
2020-12-07,21.30185647
2020-12-08,21.27964955
2020-12-09,21.25032094
2020-12-10,21.25012666
2020-12-11,21.14463291
2020-12-12,21.18437982
2020-12-13,21.18435531
2020-12-14,21.13778146
2020-12-15,21.21242756
2020-12-16,21.10710482
2020-12-17,21.14737385
2020-12-18,21.0288916
2020-12-19,21.03200018
2020-12-20,21.03200018
2020-12-21,20.94468544
2020-12-22,20.86841255
2020-12-23,20.90847452
2020-12-24,20.98628668
2020-12-25,20.92909723
2020-12-26,21.03030971
2020-12-27,21.03030971
2020-12-28,21.05910268
2020-12-29,21.15995344
2020-12-30,21.16378836
2020-12-31,21.23038666
2021-01-01,21.16513778
2021-01-02,21.18890327
2021-01-03,21.18890327
2021-01-04,21.22804275
2021-01-05,21.20446611
2021-01-06,21.20391182
2021-01-07,21.07445112
2021-01-08,21.10145494
2021-01-09,20.81127183
2021-01-10,21.14870855
2021-01-11,21.00093798
2021-01-12,21.05354517
2021-01-13,20.98424992
2021-01-14,21.02652854
2021-01-15,20.87651437
2021-01-16,20.62681896
2021-01-17,20.96410836
2021-01-18,20.87503428
2021-01-19,20.91496672
2021-01-20,21.00222933
2021-01-21,20.96211188
2021-01-22,20.86555307
2021-01-23,20.86908076
2021-01-24,20.86908076
2021-01-25,20.89279122
2021-01-26,20.91477756
2021-01-27,20.79224887
2021-01-28,20.69538101
2021-01-29,20.56938811
2021-01-30,20.27734708
2021-01-31,20.59013965
2021-02-01,20.61399216
2021-02-02,20.6407258
2021-02-03,20.66186112
2021-02-04,20.52766308
2021-02-05,20.5748432
2021-02-06,20.585908
2021-02-07,20.585908
2021-02-08,20.53955348
2021-02-09,20.6924466
2021-02-10,20.73103667
2021-02-11,20.83823796
2021-02-12,20.81656024
2021-02-13,20.83995361
2021-02-14,20.83995361
2021-02-15,20.87226285
2021-02-16,20.75852902
2021-02-17,20.79436019
2021-02-18,20.76753691
2021-02-19,20.79313536
2021-02-20,20.53089506
2021-02-21,20.86683896
2021-02-22,20.65185203
2021-02-23,20.71879067
2021-02-24,20.78761708
2021-02-25,20.55693413
2021-02-26,20.42346727
2021-02-27,20.46117824
2021-02-28,20.46117824
2021-03-01,20.85466053
2021-03-02,20.43983636
2021-03-03,20.34467545
2021-03-04,20.27480602
2021-03-05,20.40196344
2021-03-06,20.41614904
2021-03-07,20.41614904
2021-03-08,19.87997118
2021-03-09,19.98968257
2021-03-10,20.25641249
2021-03-11,20.36955323
2021-03-12,20.25032927
2021-03-13,20.28734748
2021-03-14,19.89598584
2021-03-15,20.36456941
2021-03-16,20.3933417
2021-03-17,20.5185513
2021-03-18,20.44660815
2021-03-19,20.41027658
2021-03-20,20.43013196
2021-03-21,20.11668762
2021-03-22,20.47341949
2021-03-23,20.3555838
2021-03-24,20.30832049
2021-03-25,20.31666699
2021-03-26,20.42922227
2021-03-27,20.44866264
2021-03-28,20.44846572
2021-03-29,20.35019695
2021-03-30,20.33817517
2021-03-31,20.43393521
2021-04-01,20.41042147
2021-04-02,20.41280307
2021-04-03,20.42677685
2021-04-04,20.42414953
2021-04-05,20.49663068
2021-04-06,20.62527873
2021-04-07,20.61864959
2021-04-08,20.6514347
2021-04-09,20.53654089
2021-04-10,20.22961682
2021-04-11,20.50981233
2021-04-12,20.47760699
2021-04-13,20.54796892
2021-04-14,20.67476554
2021-04-15,20.64383995
2021-04-16,20.62039172
2021-04-17,20.33482428
2021-04-18,20.35301777
2021-04-19,20.66602694
2021-04-20,20.63661031
2021-04-21,20.64491926
2021-04-22,20.58736809
2021-04-23,20.65205637
2021-04-24,20.28936078
2021-04-25,20.62136248
2021-04-26,20.73378124
2021-04-27,20.68123649
2021-04-28,20.75072367
2021-04-29,20.79503536
2021-04-30,20.58834011
2021-05-01,20.39457538
2021-05-02,20.7287878
2021-05-03,20.57290777
2021-05-04,20.45416201
2021-05-05,20.47975664
2021-05-06,20.57000647
2021-05-07,20.69144975
2021-05-08,20.24480695
2021-05-09,20.56757134
2021-05-10,20.63460915
2021-05-11,20.58059445
2021-05-12,20.3360979
2021-05-13,20.43005875
2021-05-14,20.42375241
2021-05-15,20.46096377
2021-05-16,20.46017412
2021-05-17,20.2600428
2021-05-18,20.40491059
2021-05-19,20.35112246
2021-05-20,20.41096571
2021-05-21,20.40177101
2021-05-22,20.43978265
2021-05-23,20.4435221
2021-05-24,20.50898984
2021-05-25,20.52733634
2021-05-26,20.63050392
2021-05-27,20.58876019
2021-05-28,20.65278842
2021-05-29,20.69083707
2021-05-30,20.69039804
2021-05-31,20.77584768
2021-06-01,20.77514537
2021-06-02,20.7216599
2021-06-03,20.6194508
2021-06-04,20.7101705
2021-06-05,20.74933243
2021-06-06,20.74945065
2021-06-07,20.6961084
2021-06-08,20.51318704
2021-06-09,20.5246738
2021-06-10,20.61243647
2021-06-11,20.54751595
2021-06-12,20.55080244
2021-06-13,20.55080358
2021-06-14,20.51648808
2021-06-15,20.52449438
2021-06-16,20.23546015
2021-06-17,20.21945536
2021-06-18,20.25313138
2021-06-19,20.2599456
2021-06-20,20.25985452
2021-06-21,20.32428477
2021-06-22,20.29510534
2021-06-23,20.2889095
2021-06-24,20.3063215
2021-06-25,20.40147039
2021-06-26,20.42402001
2021-06-27,20.1002791
2021-06-28,20.35294884
2021-06-29,20.32653108
2021-06-30,20.33757536
2021-07-01,20.24797394
2021-07-02,20.30244351
2021-07-03,19.94297956
2021-07-04,20.2763955
2021-07-05,20.32454318
2021-07-06,20.22628885
2021-07-07,20.14406747
2021-07-08,20.03605317
2021-07-09,20.0465424
2021-07-10,19.72137876
2021-07-11,20.0502134
2021-07-12,20.13822058
2021-07-13,19.99652296
2021-07-14,20.08974894
2021-07-15,20.14586818
2021-07-16,20.10572318
2021-07-17,19.80567075
2021-07-18,20.13691021
2021-07-19,19.98142445
2021-07-20,20.03166672
2021-07-21,20.00712636
2021-07-22,19.97551943
2021-07-23,19.9329353
2021-07-24,19.62755112
2021-07-25,19.95656696
2021-07-26,19.94175605
2021-07-27,19.92516651
2021-07-28,19.97464069
2021-07-29,20.0721954
2021-07-30,19.88924341
2021-07-31,19.92817895
2021-08-01,19.92742602
2021-08-02,19.92948624
2021-08-03,19.97754124
2021-08-04,20.02076759
2021-08-05,20.06087606
2021-08-06,19.98988622
2021-08-07,19.74699897
2021-08-08,19.76800487
2021-08-09,19.97142553
2021-08-10,19.82450883
2021-08-11,19.75061645
2021-08-12,19.59091347
2021-08-13,19.6071688
2021-08-14,19.64311483
2021-08-15,19.64288765
2021-08-16,19.57136679
2021-08-17,19.38046918
2021-08-18,19.46521344
2021-08-19,19.37505739
2021-08-20,19.38432349
2021-08-21,19.07092943
2021-08-22,19.08714134
2021-08-23,19.51505088
2021-08-24,19.58008257
2021-08-25,19.55669154
2021-08-26,19.4411258
2021-08-27,19.57431073
2021-08-28,19.60891254
2021-08-29,19.60716819
2021-08-30,19.50732726
2021-08-31,19.62668421
2021-09-01,19.67275394
2021-09-02,19.63541616
2021-09-03,19.65831272
2021-09-04,19.69671508
2021-09-05,19.69716629
2021-09-06,19.66238676
2021-09-07,19.56835706
2021-09-08,19.47556348
2021-09-09,19.43849169
2021-09-10,19.44195367
2021-09-11,19.44496773
2021-09-12,19.44496637
2021-09-13,19.40056816
2021-09-14,19.40569576
2021-09-15,19.49760926
2021-09-16,19.34088275
2021-09-17,19.22963159
2021-09-18,19.26349121
2021-09-19,19.26343565
2021-09-20,19.1606645
2021-09-21,19.20382739
2021-09-22,19.23873439
2021-09-23,19.37356446
2021-09-24,19.25224245
2021-09-25,19.28916012
2021-09-26,19.28910343
2021-09-27,19.30499885
2021-09-28,19.14474825
2021-09-29,19.12932991
2021-09-30,19.18665385
2021-10-01,19.26926445
2021-10-02,19.27827449
2021-10-03,19.27011005
2021-10-04,19.19579575
2021-10-05,19.15900452
2021-10-06,19.09197745
2021-10-07,19.09566295
2021-10-08,18.98251715
2021-10-09,18.68456245
2021-10-10,19.00879169
2021-10-11,19.02157985
2021-10-12,18.9817252
2021-10-13,19.17315481
2021-10-14,19.25040049
2021-10-15,19.24306069
2021-10-16,19.24783561
2021-10-17,19.24306069
2021-10-18,19.19283942
2021-10-19,19.35755453
2021-10-20,19.35726624
2021-10-21,19.31965322
2021-10-22,19.32375966
2021-10-23,19.31195526
2021-10-24,19.30960303
2021-10-25,19.48235405
2021-10-26,19.4803611
2021-10-27,19.41580986
2021-10-28,19.47719913
2021-10-29,19.36940761
2021-10-30,19.36946449
2021-10-31,19.36946449
2021-11-01,19.32354144
2021-11-02,19.2941016
2021-11-03,19.28435312
2021-11-04,19.12852736
2021-11-05,19.19678356
2021-11-06,19.19679921
2021-11-07,19.19679921
2021-11-08,18.85422487
2021-11-09,19.22980432
2021-11-10,19.12047708
2021-11-11,19.12635276
2021-11-12,19.19157228
2021-11-13,19.19154692
2021-11-14,19.19154692
2021-11-15,19.13442206
2021-11-16,19.12806638
2021-11-17,19.16125978
2021-11-18,19.1503825
2021-11-19,19.01589269
2021-11-20,19.01589495
2021-11-21,19.01589495
2021-11-22,19.04679139
2021-11-23,19.05794276
2021-11-24,19.08520339
2021-11-25,19.0498185
2021-11-26,18.96491165
2021-11-27,18.96813728
2021-11-28,18.96813728
2021-11-29,19.05613589
2021-11-30,19.18373894
2021-12-01,19.29578646
2021-12-02,19.3181091
2021-12-03,19.28443256
2021-12-04,19.28443256
2021-12-05,19.33959641
2021-12-06,19.50196777
2021-12-07,19.60576051
2021-12-08,19.55400004
2021-12-09,19.5106773
2021-12-10,19.50042335
2021-12-11,19.50042335
2021-12-12,19.50097492
2021-12-13,19.38954045
2021-12-14,19.41403401
2021-12-15,19.43210716
2021-12-16,19.38291639
2021-12-17,19.34732993
2021-12-18,19.34732993
2021-12-19,19.34836231
2021-12-20,19.26495661
2021-12-21,19.25176994
2021-12-22,19.32733079
2021-12-23,19.35857964
2021-12-24,19.24988607
2021-12-25,19.24988607
2021-12-26,19.25058802
2021-12-27,19.22689287
2021-12-28,19.21185686
2021-12-29,19.26487164
2021-12-30,19.13517708
2021-12-31,19.22397541
2022-01-01,19.2241907
2022-01-02,19.2241907
2022-01-03,19.11449813
2022-01-04,19.00168223
2022-01-05,18.9627307
2022-01-06,18.86549892
2022-01-07,18.94535562
2022-01-08,18.94693756
2022-01-09,18.94693756
2022-01-10,18.94579568
2022-01-11,19.083988
2022-01-12,19.14111381
2022-01-13,19.13930237
2022-01-14,19.08406562
2022-01-15,19.08556322
2022-01-16,19.08556322
2022-01-17,19.08392161
2022-01-18,19.07707466
2022-01-19,19.10793312
2022-01-20,18.99363088
2022-01-21,18.97534778
2022-01-22,18.97540209
2022-01-23,18.97540209
2022-01-24,18.97127948
2022-01-25,18.92083914
2022-01-26,18.84985533
2022-01-27,18.81023571
2022-01-28,18.72194798
2022-01-29,18.72354775
2022-01-30,18.72349566
2022-01-31,18.77939586
2022-02-01,18.83497669
2022-02-02,18.87342733
2022-02-03,18.86478409
2022-02-04,18.90035795
2022-02-05,18.90041028
2022-02-06,18.90041028
2022-02-07,18.93609049
2022-02-08,18.9886376
2022-02-09,19.00056515
2022-02-10,18.91075182
2022-02-11,18.90948017
2022-02-12,18.90948017
2022-02-13,18.90977034
2022-02-14,18.98121156
2022-02-15,19.01153399
2022-02-16,19.01391643
2022-02-17,19.01059756
2022-02-18,19.09293903
2022-02-19,19.09666489
2022-02-20,19.09293903
2022-02-21,19.0879948
2022-02-22,19.12824886
2022-02-23,19.14255757
2022-02-24,18.93984973
2022-02-25,19.05946569
2022-02-26,19.05808675
2022-02-27,19.05946569
2022-02-28,18.99005492
2022-03-01,18.92979502
2022-03-02,18.98568677
2022-03-03,18.92103477
2022-03-04,18.76861742
2022-03-05,18.75487642
2022-03-06,18.75487642
2022-03-07,18.54181073
2022-03-08,18.51500397
2022-03-09,18.66906932
2022-03-10,18.58814899
2022-03-11,18.49317552
2022-03-12,18.49285019
2022-03-13,18.49285019
2022-03-14,18.43651978
2022-03-15,18.42956283
2022-03-16,18.70773745
2022-03-17,18.88931648
2022-03-18,18.87532296
2022-03-19,18.87331061
2022-03-20,18.87331061
2022-03-21,18.74159747
2022-03-22,18.82432824
2022-03-23,18.76483073
2022-03-24,18.73714816
2022-03-25,18.65722782
2022-03-26,18.65722782
2022-03-27,18.65829372
2022-03-28,18.68769449
2022-03-29,18.90805869
2022-03-30,18.88124266
2022-03-31,18.80495595
2022-04-01,18.72402154
2022-04-02,18.72402154
2022-04-03,18.72386806
2022-04-04,18.80917078
2022-04-05,18.76769081
2022-04-06,18.77925749
2022-04-07,18.69561606
2022-04-08,18.59976966
2022-04-09,18.59853191
2022-04-10,18.59848345
2022-04-11,18.50889321
2022-04-12,18.62944767
2022-04-13,18.7112961
2022-04-14,18.61570023
2022-04-15,18.63248398
2022-04-16,18.63248398
2022-04-17,18.63248398
2022-04-18,18.53613249
2022-04-19,18.51814394
2022-04-20,18.60671514
2022-04-21,18.48069266
2022-04-22,18.46365937
2022-04-23,18.45549948
2022-04-24,18.46024617
2022-04-25,18.38452237
2022-04-26,18.22042932
2022-04-27,18.13623562
2022-04-28,18.04260458
2022-04-29,18.17473097
2022-04-30,18.1741291
2022-05-01,18.17408363
2022-05-02,18.11431377
2022-05-03,18.20765811
2022-05-04,18.35224047
2022-05-05,18.07987242
2022-05-06,18.05977295
2022-05-07,18.0759963
2022-05-08,18.05991505
2022-05-09,18.00117588
2022-05-10,17.97087172
2022-05-11,18.02369812
2022-05-12,17.89402312
2022-05-13,18.05735318
2022-05-14,18.05735318
2022-05-15,18.05728253
2022-05-16,18.03295737
2022-05-17,18.25523366
2022-05-18,18.13764042
2022-05-19,18.31994603
2022-05-20,18.19045397
2022-05-21,18.19045397
2022-05-22,18.18381576
2022-05-23,18.40827098
2022-05-24,18.41227786
2022-05-25,18.31333364
2022-05-26,18.42224305
2022-05-27,18.43456215
2022-05-28,18.43493494
2022-05-29,18.51962715
2022-05-30,18.73617147
2022-05-31,18.66054311
2022-06-01,18.60097949
2022-06-02,18.68990203
2022-06-03,18.52647718
2022-06-04,18.53091799
2022-06-05,18.53091799
2022-06-06,18.47697507
2022-06-07,18.47948718
2022-06-08,18.44873969
2022-06-09,18.31742279
2022-06-10,18.11759003
2022-06-11,18.12113062
2022-06-12,18.12113062
2022-06-13,17.95735216
2022-06-14,17.99884718
2022-06-15,18.17385703
2022-06-16,18.03477712
2022-06-17,17.98600126
2022-06-18,17.98688214
2022-06-19,17.98683684
2022-06-20,17.9746334
2022-06-21,17.9812772
2022-06-22,17.90488878
2022-06-23,17.88178468
2022-06-24,18.03473228
2022-06-25,18.0349162
2022-06-26,18.03473228
2022-06-27,18.06999464
2022-06-28,17.9975934
2022-06-29,17.87175093
2022-06-30,18.06239717
2022-07-01,17.94994175
2022-07-02,17.94994175
2022-07-03,17.94994175
2022-07-04,18.01760019
2022-07-05,17.84971044
2022-07-06,17.91143108
2022-07-07,17.99306614
2022-07-08,18.03960477
2022-07-09,18.03960477
2022-07-10,18.03960477
2022-07-11,17.80950554
2022-07-12,17.91058676
2022-07-13,17.92361133
2022-07-14,17.79162831
2022-07-15,17.78241083
2022-07-16,17.77935206
2022-07-17,17.78079313
2022-07-18,17.77355811
2022-07-19,17.93306877
2022-07-20,17.83674226
2022-07-21,17.91507172
2022-07-22,17.86170807
2022-07-23,17.86307118
2022-07-24,17.86204885
2022-07-25,17.84406727
2022-07-26,17.8249767
2022-07-27,17.89856601
2022-07-28,18.02631139
2022-07-29,17.90866109
2022-07-30,17.90856493
2022-07-31,17.90866109
2022-08-01,17.86275193
2022-08-02,17.76396455
2022-08-03,17.88395865
2022-08-04,17.96522773
2022-08-05,17.94069346
2022-08-06,17.94069346
2022-08-07,17.94069346
2022-08-08,17.99609166
2022-08-09,17.88417878
2022-08-10,18.0353156
2022-08-11,17.89156487
2022-08-12,17.96480269
2022-08-13,17.96356382
2022-08-14,17.96480269
2022-08-15,17.8188046
2022-08-16,17.85023856
2022-08-17,17.7945657
2022-08-18,17.63496046
2022-08-19,17.52054836
2022-08-20,17.52054836
2022-08-21,17.52054836
2022-08-22,17.42576612
2022-08-23,17.49598981
2022-08-24,17.47950334
2022-08-25,17.55162738
2022-08-26,17.44698899
2022-08-27,17.44698899
2022-08-28,17.44698899
2022-08-29,17.40994117
2022-08-30,17.34108606
2022-08-31,17.47542136
2022-09-01,17.3001769
2022-09-02,17.21746643
2022-09-03,17.22009305
2022-09-04,17.22005692
2022-09-05,17.19787608
2022-09-06,17.06915613
2022-09-07,17.16073422
2022-09-08,17.01611132
2022-09-09,17.04636014
2022-09-10,17.04636014
2022-09-11,17.04636014
2022-09-12,17.09429774
2022-09-13,16.90260115
2022-09-14,16.95950516
2022-09-15,16.88906659
2022-09-16,17.06467397
2022-09-17,17.06467397
2022-09-18,17.06787469
2022-09-19,17.02686113
2022-09-20,16.99752283
2022-09-21,16.95212332
2022-09-22,16.87953784
2022-09-23,16.66209865
2022-09-24,16.66479234
2022-09-25,16.6642067
2022-09-26,16.5819885
2022-09-27,16.6409637
2022-09-28,16.68565187
2022-09-29,16.66189011
2022-09-30,16.57026993
2022-10-01,16.57030238
2022-10-02,16.57026993
2022-10-03,16.66504047
2022-10-04,16.85781803
2022-10-05,16.84778768
2022-10-06,16.95240101
2022-10-07,16.76246218
2022-10-08,16.76363852
2022-10-09,16.85627172
2022-10-10,16.7139105
2022-10-11,16.71672099
2022-10-12,16.81346214
2022-10-13,16.86927946
2022-10-14,16.74076946
2022-10-15,16.73998773
2022-10-16,16.73995659
2022-10-17,17.00261993
2022-10-18,17.1460042
2022-10-19,17.05159054
2022-10-20,17.16003265
2022-10-21,17.3847024
2022-10-22,17.3847024
2022-10-23,17.38494564
2022-10-24,17.20117615
2022-10-25,17.41436494
2022-10-26,17.58278413
2022-10-27,17.47634346
2022-10-28,17.46308015
2022-10-29,17.46308065
2022-10-30,17.46308065
2022-10-31,17.4331025
2022-11-01,17.54763579
2022-11-02,17.44856151
2022-11-03,17.46076246
2022-11-04,17.71730375
2022-11-05,17.71478009
2022-11-06,17.71481466
2022-11-07,17.85370857
2022-11-08,18.09428734
2022-11-09,18.13719654
2022-11-10,18.41859655
2022-11-11,18.88321545
2022-11-12,18.88321545
2022-11-13,18.88325962
2022-11-14,18.68315796
2022-11-15,18.81740777
2022-11-16,18.54013174
2022-11-17,18.47591395
2022-11-18,18.51292135
2022-11-19,18.512645
2022-11-20,18.512645
2022-11-21,18.26983531
2022-11-22,18.36769492
2022-11-23,18.58355574
2022-11-24,18.72330167
2022-11-25,18.54652709
2022-11-26,18.54652709
2022-11-27,18.54652709
2022-11-28,18.47634713
2022-11-29,18.67734797
2022-11-30,18.87292165
2022-12-01,18.79241994
2022-12-02,18.7661262
2022-12-03,18.75211632
2022-12-04,18.7398695
2022-12-05,18.382044
2022-12-06,18.1807872
2022-12-07,18.20083848
2022-12-08,18.07510317
2022-12-09,18.07524506
2022-12-10,18.07524506
2022-12-11,18.07524506
2022-12-12,18.1380775
